Date,Movement_PerC,Open,High,Low,Close,Volume,latent_1,latent_2,latent_3,latent_4,latent_5
2016-03-31,0.001278,0.044183,0.051191,0.040679,0.076614,6442800.0,0.0057277083,0.06074013,2.3021634,-2.390411,-0.7972213
2016-03-30,0.008867,0.046372,0.057145,0.044183,0.526726,6623100.0,-0.124694556,-0.13192321,2.009164,-2.6506052,-0.34712857
2016-03-29,0.00649,0.04808,0.060279,0.041642,0.383075,8973300.0,-0.63555825,-0.48144573,1.5127524,-3.1701155,-0.13508338
2016-03-28,0.012319,0.044012,0.06082,0.043669,0.718262,4468500.0,-1.1453491,-0.8172816,1.3456885,-3.404635,-0.3242067
2016-03-24,-0.00863,0.033981,0.042143,0.02888,-0.507572,5652700.0,-2.3187275,-1.2292864,1.384669,-3.3548846,-1.2880856
2016-03-23,0.006721,0.041787,0.057535,0.032715,0.392654,6229300.0,-1.9422858,-0.85563666,1.5081162,-3.2363899,-0.8339349
2016-03-22,-0.011666,0.039615,0.043168,0.028111,-0.68954,5198500.0,-2.3432608,-0.7773391,1.5665532,-3.1266057,-1.4019713
2016-03-21,0.002925,0.042656,0.051988,0.036039,0.17239,4124700.0,-1.6104105,-0.38999814,1.6149151,-3.2883925,-1.4943228
2016-03-18,-0.012674,0.045188,0.046026,0.028436,-0.756573,16636600.0,-1.777161,-0.3085303,1.661098,-3.175675,-1.9340625
2016-03-17,0.004189,0.044183,0.054445,0.043174,0.248997,7225100.0,-0.3269726,0.32188416,1.3691326,-3.6716135,-0.78145814
2016-03-16,0.003395,0.043677,0.05026,0.034393,0.201114,5282300.0,-1.2555047,0.19226055,1.8446022,-3.052397,-1.4269089
2016-03-15,-0.002419,0.038795,0.045025,0.038458,-0.14365,5815100.0,-1.3674916,0.39924836,1.9866532,-2.8781981,-1.775584
2016-03-14,0.0,0.046372,0.049067,0.036774,0.0,4755100.0,-0.9132769,0.6001756,2.1915514,-2.7326484,-2.1358435
2016-03-11,-0.006807,0.050288,0.051291,0.03256,-0.40702,7469800.0,-0.6120933,0.8023302,2.3057756,-2.5157218,-2.1495638
2016-03-10,0.003025,0.05531,0.059336,0.04709,0.180332,6126100.0,0.2955456,1.4877968,2.3515546,-2.6315196,-1.5974714
2016-03-09,0.008186,0.059383,0.063611,0.055324,0.484039,5932700.0,0.1800268,1.3684514,2.2373471,-2.7367554,-1.5323296
2016-03-08,0.007928,0.052951,0.063519,0.047496,0.465057,5875100.0,-0.12467023,1.1018097,2.356732,-2.528444,-1.6862001
2016-03-07,-0.018577,0.051625,0.055306,0.030546,-1.110443,9973000.0,-0.30556625,1.0642201,2.4173613,-2.3026524,-1.922587
2016-03-04,0.012052,0.052278,0.067855,0.047707,0.711823,5930900.0,0.8106159,1.8290312,2.3447027,-2.425898,-1.0927151
2016-03-03,0.01187,0.053633,0.067167,0.047808,0.69284,5119100.0,0.90703714,1.3229246,1.9900771,-2.8844879,-1.2580283
2016-03-02,-0.003726,0.049366,0.05295,0.041685,-0.218292,5623100.0,-0.35633188,0.71383953,2.2734573,-2.545897,-2.0917697
2016-03-01,0.002599,0.063216,0.065954,0.049354,0.151856,7102000.0,0.057668835,1.0206585,2.3241918,-2.5790305,-1.8894
2016-02-29,0.000487,0.053119,0.065617,0.04901,0.028469,6266400.0,0.14693552,0.9494724,2.43401,-2.33549,-2.1421423
2016-02-26,-0.013466,0.056166,0.056166,0.035053,-0.797241,5543600.0,0.3205932,1.0125408,2.498933,-2.1366553,-2.1093628
2016-02-25,0.016623,0.056037,0.072349,0.053976,0.968078,5207200.0,1.1496372,1.6217475,2.4702253,-2.0099828,-1.2408626
2016-02-24,-0.002601,0.048152,0.05192,0.03839,-0.151848,4186900.0,0.75552607,0.73639303,2.3184664,-2.2113066,-1.7812147
2016-02-23,0.005064,0.053805,0.063272,0.050706,0.294216,4686100.0,0.9678204,0.93329334,2.1376681,-2.3871686,-1.2905233
2016-02-22,0.010733,0.053633,0.067551,0.053633,0.616909,4590500.0,1.0267028,0.62393093,1.8872796,-2.6761193,-1.1784163
2016-02-19,-0.00099,0.053633,0.059021,0.043378,-0.056941,4982300.0,0.4736304,0.21975838,1.7777728,-2.7257543,-1.5229445
2016-02-18,0.003642,0.052237,0.058866,0.050667,0.208797,5524700.0,0.6710303,0.27000993,1.7486149,-2.7885365,-1.172884
2016-02-17,0.001658,0.056603,0.061495,0.04577,0.09491,5311700.0,0.57690144,0.1780224,1.5913874,-2.9297004,-1.1402385
2016-02-16,0.005503,0.058728,0.063647,0.049416,0.313205,6590900.0,0.22333178,0.07462704,1.6820647,-2.7880168,-1.3237284
2016-02-12,-0.000333,0.059604,0.065049,0.045202,-0.018985,6719700.0,-0.38077748,-0.10068467,1.8495605,-2.4589543,-2.0166783
2016-02-11,-0.000999,0.045211,0.058019,0.038368,-0.056942,5865900.0,-0.06139624,0.0052036047,2.0330045,-2.2683485,-1.918635
2016-02-10,-0.006617,0.056421,0.064613,0.044395,-0.379639,6137500.0,0.23680136,0.37990773,2.1268368,-2.1722205,-1.5729554
2016-02-09,0.005489,0.054158,0.071333,0.046798,0.313198,7670800.0,0.8891022,0.71268225,2.1211827,-2.2471771,-0.9224627
2016-02-08,0.005351,0.041475,0.064557,0.039537,0.303719,7922900.0,0.2915999,0.44513178,2.2617486,-2.0568917,-1.2348127
2016-02-05,0.00538,0.059301,0.062844,0.042296,0.303707,7506300.0,-0.3362405,0.25975484,2.5123508,-1.5807116,-1.4459751
2016-02-04,-0.006016,0.045005,0.055746,0.036553,-0.341671,6364700.0,-0.54769266,0.29335243,2.730925,-1.1985128,-1.7692183
2016-02-03,-0.010746,0.053807,0.062864,0.030118,-0.616917,7979700.0,-0.0008966625,0.5585468,2.8195128,-1.0979383,-1.8997908
2016-02-02,-0.007384,0.044988,0.051212,0.038245,-0.427097,6734700.0,0.59235096,1.1296079,2.9245646,-0.84094226,-1.1962032
2016-02-01,-0.002782,0.047081,0.058288,0.046564,-0.161343,6017600.0,0.94526553,1.3883977,2.7952776,-0.7940039,-0.63076794
2016-01-29,0.02482,0.064058,0.08102,0.060524,1.404663,10240000.0,1.0937124,1.1031206,2.5023096,-0.952831,-0.083452776
2016-01-28,0.011364,0.038443,0.070252,0.036835,0.635895,7445900.0,1.0139856,-0.16788064,1.9741884,-1.7239418,-0.5716189
2016-01-27,0.0,0.054169,0.074362,0.045591,0.0,8297200.0,0.32787082,-0.41495723,1.8205312,-1.6412867,-0.41168994
2016-01-26,0.009589,0.059225,0.077087,0.05273,0.531494,8360900.0,0.15088317,-0.55220133,1.7544872,-1.5366696,0.14236413
2016-01-25,0.002059,0.057429,0.06918,0.053452,0.113892,6677800.0,-0.39233282,-0.9776695,1.4326638,-1.8932607,0.016206287
2016-01-22,0.014447,0.066471,0.071239,0.054916,0.78775,6449300.0,-0.659155,-1.1658394,1.2998139,-1.9977059,0.26508015
2016-01-21,0.004019,0.05842,0.063208,0.045162,0.218288,6150900.0,-1.4741055,-1.621145,1.345493,-1.9090519,-0.44733447
2016-01-20,-0.020205,0.038658,0.048942,0.013039,-1.11993,9562900.0,-1.7679595,-1.6211653,1.3538086,-1.8833628,-0.7974087
2016-01-19,0.020979,0.064316,0.080342,0.062658,1.138916,7911500.0,-0.91379464,-0.81976044,1.5806743,-1.6570976,-0.03795126
2016-01-15,-0.01752,0.032459,0.052366,0.028477,-0.968078,9413200.0,-1.7668548,-1.1014937,1.7461432,-1.2278857,-0.6795512
2016-01-14,0.007615,0.052174,0.070409,0.048709,0.417606,6739100.0,-0.6258323,-0.73125553,1.9438039,-1.4210424,-1.006875
2016-01-13,-0.026945,0.0531,0.0531,0.023823,-1.518559,7714600.0,-0.6107912,-0.73109317,2.0454717,-1.0953412,-1.3911283
2016-01-12,-0.001345,0.062493,0.064619,0.044064,-0.075924,5628400.0,0.601127,0.062382296,1.9180533,-1.5409014,-0.9068653
2016-01-11,0.020948,0.061593,0.080769,0.061593,1.157895,8228800.0,0.7330756,-0.0444438,1.806194,-1.7391895,-0.60524994
2016-01-08,0.00172,0.056532,0.073386,0.051639,0.094913,7059500.0,-0.13527748,-0.5705717,1.9063662,-1.3440695,-1.0466098
2016-01-07,-0.017407,0.031374,0.055948,0.029771,-0.977569,7314200.0,-0.15352605,-0.56152546,1.9361326,-1.1586016,-1.122111
2016-01-06,0.010589,0.044635,0.070188,0.043735,0.588439,7686600.0,0.4540392,-0.2211674,1.8589615,-1.3234503,-0.38477725
2016-01-05,0.020213,0.055285,0.078417,0.054183,1.100949,6407700.0,-0.07697149,-0.6856418,1.8954734,-1.2453129,-0.7968155
2016-01-04,-0.014087,0.041505,0.042229,0.023767,-0.778256,6800600.0,-0.8184817,-1.2807673,2.0595121,-0.965957,-1.7777766
2015-12-31,-0.010034,0.048436,0.051841,0.041089,-0.559974,3622600.0,0.23819509,-0.58684546,2.0361428,-1.2768762,-2.0488482
2015-12-30,-0.002037,0.054706,0.057388,0.048268,-0.113884,3236800.0,1.1253942,-0.16886055,1.864565,-1.58521,-1.3105948
2015-12-29,0.011155,0.059419,0.066652,0.055079,0.616909,3813300.0,1.1643047,-0.20462604,1.7843848,-1.5966358,-0.745136
2015-12-28,-0.000343,0.050379,0.056344,0.045318,-0.018982,3376900.0,0.48747036,-0.7102574,1.7443186,-1.5244565,-0.9483892
2015-12-24,-0.002396,0.051649,0.056337,0.050387,-0.132874,1785200.0,0.3861964,-0.60749847,1.6497937,-1.5553935,-0.420183
2015-12-23,0.011425,0.056733,0.066764,0.051991,0.6264,4148700.0,0.2236171,-0.67313784,1.573532,-1.6418923,-0.122282
