Date,Movement_PerC,Open,High,Low,Close,Volume,latent_1,latent_2,latent_3,latent_4,latent_5
2016-03-31,-0.01289,0.044004,0.044004,0.033699,-0.562904,1166900.0,0.46608806,-0.3735882,-1.5949711,2.4810748,-0.099380344
2016-03-30,0.006819,0.061037,0.065418,0.052737,0.295765,1410400.0,0.3740246,-0.73535186,-1.0975829,2.683658,-0.95468956
2016-03-29,0.014732,0.058186,0.064035,0.053741,0.6297,1549600.0,0.102751695,-1.2286515,-1.0425246,2.1887875,-0.63693196
2016-03-28,0.003809,0.051649,0.056111,0.049065,0.162189,604700.0,0.38340652,-1.3861105,-1.3864833,1.5467,-0.14915676
2016-03-24,0.000673,0.048126,0.048831,0.041311,0.028622,1209300.0,0.32730284,-1.0808976,-1.6507494,1.4175836,0.28173125
2016-03-23,0.01065,0.060714,0.062852,0.056914,0.448421,1046800.0,0.26474586,-0.77931434,-1.8376843,1.5972602,0.23638684
2016-03-22,-0.010094,0.033784,0.039897,0.033314,-0.42934,1069600.0,0.25904298,-0.11476599,-2.2191262,1.4963155,0.67748135
2016-03-21,-0.008452,0.037635,0.043697,0.037635,-0.362545,1015600.0,0.52062285,-0.13293825,-1.9160908,1.7803335,0.035463884
2016-03-18,-0.002219,0.042776,0.052778,0.040915,-0.095413,1375300.0,0.5089756,-0.6212293,-1.3579942,1.9508759,-0.5601077
2016-03-17,0.01304,0.048597,0.064385,0.045063,0.553371,1396900.0,0.4965737,-0.92100894,-0.9265158,1.9035742,-0.72672576
2016-03-16,-0.002243,0.03637,0.047185,0.031903,-0.095413,1168000.0,0.49917394,-0.37487447,-1.4288962,1.4252787,0.0018087327
2016-03-15,0.002925,0.046004,0.055671,0.044825,0.124031,909500.0,0.46150422,-0.54681593,-1.1373206,1.5922503,-0.35519412
2016-03-14,-0.004033,0.047656,0.05024,0.042255,-0.171734,1208500.0,0.4397809,-0.43399662,-1.1604853,1.5442288,-0.32125777
2016-03-11,0.011101,0.057862,0.060474,0.0543,0.467503,1199100.0,0.34972727,-0.6910621,-0.77059776,1.627636,-0.6309486
2016-03-10,-0.004959,0.062066,0.066792,0.033949,-0.2099,1643400.0,0.5092581,-0.083834365,-1.3875889,1.4549727,-0.123108625
2016-03-09,0.005212,0.055489,0.060714,0.051214,0.21944,1097700.0,0.4459617,-0.45820796,-0.93899035,1.6903923,-0.62404853
2016-03-08,0.003411,0.048364,0.05742,0.045981,0.143112,1060100.0,0.112937175,-0.3045581,-1.0120744,1.6270669,-0.46176767
2016-03-07,-0.008119,0.034416,0.042453,0.031579,-0.343471,920100.0,0.06656354,-0.25844324,-1.172263,1.499212,-0.23338631
2016-03-04,0.013486,0.063698,0.065136,0.059625,0.562912,1336500.0,-0.42343587,-0.50760394,-0.6692807,1.6372489,-0.7645181
2016-03-03,0.008762,0.042809,0.058034,0.042809,0.362552,1103100.0,-0.41337895,-0.54325616,-0.910041,1.1890601,-0.32311028
2016-03-02,-0.017445,0.030792,0.031742,0.019869,-0.734645,1486400.0,-0.42424354,-0.3796209,-1.0566727,0.9317149,0.058920532
2016-03-01,0.030827,0.067708,0.082639,0.067463,1.259388,1338900.0,-0.6250774,-0.8894168,-0.31304106,1.1534287,-0.64760077
2016-02-29,-0.004649,0.044959,0.054948,0.043253,-0.190812,1100700.0,-0.045027122,-0.20029983,-1.2474221,0.39282304,0.32155386
2016-02-26,-0.014433,0.046685,0.048606,0.032038,-0.601078,909600.0,-0.02942947,-0.25023916,-1.1993021,0.5983351,0.27980903
2016-02-25,0.016298,0.059595,0.065208,0.057887,0.667859,840200.0,-0.06962093,-0.7695624,-0.7920706,0.866193,-0.27658224
2016-02-24,-0.002323,0.035952,0.046665,0.03084,-0.09541,1298500.0,0.10820251,-0.06578804,-1.4277345,0.46574655,0.49249494
2016-02-23,-0.013746,0.042363,0.047165,0.033719,-0.572449,1029400.0,0.3422016,0.24194731,-1.4229418,0.77211696,0.39774644
2016-02-22,0.0,0.044524,0.052688,0.044524,0.0,985500.0,0.54693747,-0.40676278,-0.7868968,0.920756,-0.3791643
2016-02-19,0.004141,0.043062,0.05343,0.041616,0.171734,1591900.0,0.24024546,-0.4438123,-0.60314035,0.9967539,-0.3810447
2016-02-18,-0.007534,0.045494,0.047408,0.037597,-0.314846,1404600.0,-0.36938748,-0.43881786,-0.3976301,0.94235307,-0.41643992
2016-02-17,0.009682,0.052475,0.061415,0.048851,0.400715,1236300.0,-0.7250656,-0.9151376,0.08119005,0.874184,-0.6461798
2016-02-16,0.008837,0.061532,0.061532,0.047639,0.362557,1720500.0,-0.47519767,-1.3702722,-0.13898516,0.19536881,-0.31195343
2016-02-12,0.015348,0.048868,0.06446,0.048126,0.620151,1724500.0,-0.1494793,-1.2856294,-0.5815412,-0.2847007,0.013741098
2016-02-11,-0.004934,0.042708,0.046156,0.034335,-0.200359,2048400.0,-0.2410166,-0.20656782,-1.2712575,-0.26706854,0.60372907
2016-02-10,-0.003978,0.058428,0.058673,0.042729,-0.162194,1577600.0,0.09533698,0.3869058,-1.1154777,0.35589397,0.37842798
2016-02-09,-0.006972,0.027178,0.046421,0.026691,-0.286224,1513200.0,-0.1837429,1.0155137,-0.90078384,0.9459143,0.23988685
2016-02-08,-0.007382,0.030234,0.044016,0.024673,-0.305305,2651200.0,0.109020315,1.6177931,-0.75553113,1.3560354,-0.11038269
2016-02-05,-0.000461,0.052476,0.052959,0.038943,-0.019082,2290800.0,0.4274137,2.1063704,-0.69800746,1.738071,-0.50872785
2016-02-04,-0.019887,0.025624,0.030835,0.019702,-0.839595,1795800.0,0.8407528,2.7963552,-0.7697208,1.8425722,-0.5127041
2016-02-03,0.009352,0.057689,0.060319,0.043105,0.391178,2004300.0,0.7299347,2.5007977,-0.017097175,2.2523606,-1.8307431
2016-02-02,-0.005628,0.056729,0.057917,0.047219,-0.236744,1445800.0,0.1184895,2.5845764,0.13378024,2.206131,-2.205818
2016-02-01,0.003388,0.049575,0.063172,0.048621,0.142048,1621500.0,-0.39133966,2.3017843,0.62452024,2.1457117,-2.4243958
2016-01-29,0.029056,0.067553,0.086945,0.064607,1.183693,1258300.0,-0.66761965,1.7130109,0.93502045,1.6437442,-2.4228008
2016-01-28,0.006316,0.059474,0.067132,0.050581,0.25568,1240100.0,0.059532993,1.235955,0.51560354,0.55379665,-1.6819468
2016-01-27,0.002815,0.063447,0.072117,0.053291,0.113632,1512600.0,-0.78895056,1.3317051,0.59651345,0.5266847,-1.4786062
2016-01-26,0.012349,0.05426,0.072316,0.053508,0.492413,1269400.0,-1.4528781,1.0422062,0.8809391,0.35971257,-1.2722878
2016-01-25,-0.003549,0.060014,0.061263,0.051268,-0.142037,1381100.0,-1.3257835,0.7211499,0.75279737,-0.36833316,-0.8181735
2016-01-22,0.025728,0.076264,0.085748,0.072676,1.003769,1439800.0,-2.4396684,0.12625548,1.0704157,-0.6788753,-0.6899449
2016-01-21,0.010795,0.062752,0.073633,0.049538,0.41666,1752400.0,-2.122828,0.01113297,0.36978722,-1.772552,0.18744844
2016-01-20,-0.021838,0.037769,0.041064,0.012934,-0.861728,1821800.0,-2.3433213,-0.02826275,-0.027853712,-2.2236152,0.75109583
2016-01-19,0.039411,0.097371,0.104483,0.091576,1.496189,1929000.0,-2.5968182,-0.6604712,0.6862759,-1.7314947,0.17255342
2016-01-15,-0.025049,0.029821,0.036498,0.023657,-0.975365,1700700.0,-2.2698765,0.12255527,-0.77442646,-2.8366406,1.5934031
2016-01-14,0.005871,0.057049,0.06764,0.051107,0.227265,1842000.0,-1.8707545,-0.7260876,0.05701062,-2.4435904,0.9457314
2016-01-13,-0.013513,0.063915,0.065444,0.040726,-0.530293,1557900.0,-1.7995288,-0.7445421,-0.21508169,-2.6398897,1.1074471
2016-01-12,0.018682,0.067697,0.07886,0.057054,0.719688,2066000.0,-2.3080785,-1.1746516,0.15869728,-2.6223736,1.0303323
2016-01-11,0.005686,0.065414,0.06698,0.050533,0.217801,1361800.0,-2.8954442,-0.8578532,-0.7457217,-2.9126573,1.7504828
2016-01-08,-0.009792,0.061444,0.061444,0.044124,-0.378781,1557500.0,-2.8880339,-0.6273682,-1.1338243,-2.6135635,1.8636692
2016-01-07,-0.015663,0.040748,0.0494,0.035913,-0.615524,1311100.0,-2.706116,-0.34846735,-1.1778715,-1.7921557,1.7393286
2016-01-06,-0.014252,0.036952,0.044728,0.034444,-0.568173,1457700.0,-2.4116008,-0.18288599,-1.1791376,-0.7066451,1.5640845
2016-01-05,-0.00237,0.049759,0.057517,0.045505,-0.094699,1277500.0,-1.9612603,0.15004565,-1.0107969,0.18957289,1.2597525
2016-01-04,-0.021336,0.034219,0.035199,0.017321,-0.87119,1551800.0,-1.2831254,0.8491099,-1.059665,0.62233716,1.1818643
2015-12-31,-0.0144,0.052153,0.052395,0.040809,-0.596591,701300.0,0.20450985,1.1162838,-0.7281303,1.1808438,0.06520276
2015-12-30,-0.004777,0.057217,0.058178,0.050971,-0.198857,866800.0,0.545166,0.6655228,-0.15499488,1.28545,-0.9307236
2015-12-29,0.012204,0.065012,0.070848,0.062338,0.501888,1278700.0,-0.19180623,0.4709822,0.15884334,1.5461572,-1.2089117
2015-12-28,0.001153,0.054798,0.058693,0.052608,0.047348,648700.0,-0.5429558,0.4437707,0.08537549,1.1255958,-0.7062638
2015-12-24,0.0,0.055285,0.059911,0.053825,0.0,465200.0,-0.8188541,0.09087685,0.40745133,0.8419712,-0.6092939
2015-12-23,0.020706,0.066451,0.077881,0.065955,0.833321,1260100.0,-0.73946613,-0.36702335,0.6776551,0.36708894,-0.47021425
2015-12-22,0.006632,0.057766,0.06427,0.050013,0.265144,1434600.0,-0.58922267,0.06649707,-0.27412617,-0.2612985,0.5549173
2015-12-21,0.001661,0.071549,0.071799,0.049752,0.066285,1124600.0,-0.6542373,0.33794218,-0.53449076,-0.26607415,0.65382314
2015-12-18,-0.015647,0.048124,0.049604,0.039492,-0.634453,1676400.0,-0.857844,0.39631903,-0.42044905,-0.101232156,0.52914304
