Date,Movement_PerC,Open,High,Low,Close,Volume,latent_1,latent_2,latent_3,latent_4,latent_5
2016-03-31,0.005401,0.074272,0.083787,0.06853,0.329223,157800.0,-0.63713163,2.1352837,0.36206698,0.304721,1.6631114
2016-03-30,0.031026,0.086797,0.122995,0.084598,1.834233,160400.0,-0.25689706,2.2086954,-0.12190519,0.33987898,1.5973312
2016-03-29,0.016168,0.050912,0.082883,0.042833,0.940635,166400.0,0.3349331,2.2237144,-0.79082984,0.7534702,1.4427247
2016-03-28,0.008314,0.064502,0.073515,0.05445,0.479721,78400.0,0.3916361,1.9565477,-0.35178804,1.7303774,1.0814655
2016-03-24,-0.007604,0.03938,0.05572,0.036112,-0.442104,87300.0,0.2828121,1.7604399,0.014005199,2.1330538,1.1322035
2016-03-23,-0.005471,0.082616,0.084156,0.0573,-0.319809,135700.0,-0.15019548,1.980864,-0.041271374,1.9851264,1.0765026
2016-03-22,-0.009404,0.047865,0.061421,0.045154,-0.554974,74200.0,-0.5115304,2.088059,-0.24724047,1.9938747,1.2528373
2016-03-21,-0.011657,0.056752,0.060938,0.046201,-0.696067,111900.0,-0.9073176,2.3972878,-0.48797327,1.46263,1.3269827
2016-03-18,-0.000944,0.067298,0.075162,0.060439,-0.056439,182700.0,-1.0026803,2.7349148,-0.6846355,0.5390409,1.3345687
2016-03-17,0.003316,0.049182,0.074363,0.043139,0.197533,137100.0,-0.9029509,2.750958,-0.20137267,0.40778312,1.2935512
2016-03-16,0.014741,0.049488,0.08015,0.045911,0.865379,92700.0,-0.81220055,2.7388587,0.00169833,0.26350313,1.4327667
2016-03-15,-0.002557,0.049693,0.067363,0.042047,-0.150501,109400.0,-0.80397844,2.7054386,0.42056763,0.48550883,1.3836582
2016-03-14,-0.02751,0.039818,0.041139,0.028086,-1.664913,98300.0,-0.7550205,2.8581207,0.52399975,0.08228472,1.4867475
2016-03-11,0.035904,0.087763,0.102826,0.087592,2.097603,117500.0,-0.7871171,3.170166,0.34940445,-0.6795981,1.6519
2016-03-10,-0.00751,0.07144,0.073138,0.036784,-0.442097,98600.0,-0.8355988,2.7993972,0.8503656,0.307116,1.4011732
2016-03-09,0.015579,0.080886,0.09348,0.07295,0.903007,111900.0,-0.98964715,3.0140853,0.755589,-0.0792976,1.4668276
2016-03-08,-0.037488,0.040199,0.040864,0.022265,-2.257511,142900.0,-1.1545422,2.8303037,1.004107,0.3043001,1.5489151
2016-03-07,0.002349,0.053462,0.069774,0.051963,0.141094,135300.0,-1.2662895,3.0744114,0.9779582,-0.76986754,2.0284085
2016-03-04,0.028171,0.06979,0.097343,0.067565,1.646103,140400.0,-1.2738426,2.4381766,1.9311061,-1.0170316,2.7500386
2016-03-03,-0.009092,0.044631,0.053958,0.039713,-0.536159,176600.0,-1.1937176,2.1898005,1.6930466,-0.7430059,3.0315795
2016-03-02,0.044485,0.078703,0.114482,0.073212,2.511486,213900.0,-1.0355645,2.1834922,1.7286317,-1.0853496,3.2674222
2016-03-01,0.055389,0.098447,0.126114,0.096204,2.96299,154600.0,-0.6968954,2.417837,0.3366297,-0.35479513,3.1365147
