Date,Movement_PerC,Open,High,Low,Close,Volume,latent_1,latent_2,latent_3,latent_4,latent_5
2016-03-31,-0.010461,0.100898,0.107585,0.095549,-0.469299,1274800.0,-1.5378928,0.93779147,2.216958,0.28734383,0.64055556
2016-03-30,0.018647,0.135505,0.146403,0.124833,0.821273,2040100.0,-1.630509,1.3627698,2.2215474,0.53201765,0.31856918
2016-03-29,0.001642,0.089609,0.110987,0.083696,0.072197,1715200.0,-1.457772,0.64737046,2.1759007,0.23022056,0.54328376
2016-03-28,0.0,0.114399,0.114399,0.101208,0.0,910100.0,-1.4509301,0.5252354,2.110582,0.30516046,0.96101207
2016-03-24,0.009741,0.088741,0.119513,0.085985,0.424176,1887300.0,-1.437784,0.44860244,2.135276,0.38606465,1.1510189
2016-03-23,-0.013292,0.103499,0.104406,0.09217,-0.586624,2814500.0,-1.4114966,0.6180383,2.0329244,0.4212042,1.70772
2016-03-22,-0.014113,0.083234,0.098649,0.081671,-0.631749,3025100.0,-1.4893316,1.1447121,1.9503778,0.25938565,1.7928972
2016-03-21,-0.009783,0.092546,0.10051,0.082149,-0.442234,2689700.0,-1.7921212,2.013852,1.9792076,0.6667399,1.3879744
2016-03-18,-0.011642,0.101035,0.106063,0.088791,-0.532474,3903500.0,-1.9373674,2.5934386,1.9595561,0.9476785,1.3133098
2016-03-17,0.026534,0.124415,0.139676,0.116335,1.182281,2434400.0,-1.9298607,2.9127893,2.1032393,1.1650009,0.9819415
2016-03-16,0.025763,0.108952,0.137729,0.108261,1.119099,2128200.0,-1.8297784,2.5105333,2.1605859,0.829957,0.91711813
2016-03-15,-0.007219,0.08609,0.100717,0.083347,-0.315868,3563300.0,-1.64254,1.6508995,2.1124165,0.49179578,1.6450369
2016-03-14,-0.006557,0.090775,0.106215,0.085098,-0.288804,1857200.0,-1.7272456,2.0452979,2.0669308,0.8784014,1.3774385
2016-03-11,0.022632,0.125446,0.136591,0.121963,0.974698,3069800.0,-1.7835114,2.3619456,2.0615318,1.0899034,1.2538515
2016-03-10,-0.014253,0.089491,0.097273,0.081709,-0.622723,4558700.0,-1.5702794,1.4378494,2.1112745,0.73407984,2.007244
2016-03-09,0.018086,0.110827,0.132732,0.105235,0.77615,3087500.0,-1.7392144,2.1900327,2.135928,0.9773622,1.3309276
2016-03-08,-0.020597,0.095707,0.097076,0.072428,-0.902497,4076500.0,-1.6378635,1.62681,2.222397,0.87290496,1.9196516
2016-03-07,0.006426,0.074955,0.121123,0.074496,0.279774,2834200.0,-1.8834956,2.4044938,2.2859907,1.3431621,1.0989783
2016-03-04,0.007729,0.100393,0.126086,0.09993,0.333927,2749500.0,-2.020663,2.5307236,2.3736699,1.4649005,1.0984827
2016-03-03,0.011837,0.104284,0.123723,0.100302,0.505402,2728200.0,-2.0513756,2.4612482,2.4626086,1.4273629,0.88395137
2016-03-02,0.016545,0.099698,0.126363,0.09446,0.694919,3145800.0,-2.0396852,2.203782,2.4673274,1.4421124,0.73226064
2016-03-01,0.018158,0.117,0.128635,0.105849,0.749077,2531600.0,-1.9908154,1.7966605,2.4829152,1.5307105,0.7639758
2016-02-29,-0.000219,0.115544,0.118694,0.105123,-0.009025,3401600.0,-1.9492931,1.3477706,2.5121763,1.506779,0.83780795
2016-02-26,0.009272,0.121239,0.124175,0.112189,0.379055,3742600.0,-1.9198811,1.0278975,2.5345757,1.6212456,0.9139808
2016-02-25,0.02096,0.129008,0.134252,0.104535,0.839325,4225900.0,-1.9107165,0.7410153,2.5500739,1.5244522,0.96087927
2016-02-24,0.000451,0.073553,0.111029,0.070306,0.018051,3410000.0,-1.8253031,0.3867561,2.6425574,1.5228279,1.3177192
2016-02-23,-0.042324,0.084583,0.092957,0.058982,-1.768913,3072400.0,-1.9027181,0.6407548,2.527476,1.4608011,1.7206247
2016-02-22,0.022296,0.116837,0.134448,0.116837,0.911537,4895300.0,-2.2130558,2.0469196,2.24119,1.5093281,0.88485324
2016-02-19,-0.009186,0.091066,0.098822,0.078949,-0.379055,3240700.0,-2.256704,1.4640042,2.3014276,1.5594709,1.197264
2016-02-18,-0.010604,0.113306,0.114745,0.093404,-0.442223,1852900.0,-2.5379689,1.7964379,2.3005548,2.208374,1.0114143
2016-02-17,0.040063,0.117757,0.157909,0.116011,1.606453,2919100.0,-2.6588404,1.7981843,2.364124,2.5004208,0.71834266
2016-02-16,0.024848,0.155754,0.163422,0.137608,0.972187,3219200.0,-2.638991,1.4438765,2.3751538,2.1945956,0.44138438
2016-02-12,0.038714,0.149526,0.181649,0.146606,1.458275,3920200.0,-2.5533378,0.86120856,2.3673663,1.9420228,0.42607784
2016-02-11,0.006851,0.120247,0.144571,0.112762,0.256294,3202800.0,-2.3224843,0.15290418,2.4841318,2.2511399,0.83800393
2016-02-10,-0.006804,0.123244,0.145278,0.116076,-0.256294,2856800.0,-2.3702228,0.27698517,2.4392598,2.3351173,1.1253603
2016-02-09,-0.042677,0.09081,0.097418,0.07429,-1.679226,3988600.0,-2.377885,0.52862436,2.1917472,2.4653447,1.3731925
2016-02-08,-0.004472,0.115028,0.130714,0.100606,-0.176762,3075000.0,-2.6437802,1.4057775,1.7873653,3.196211,1.0697826
2016-02-05,0.002466,0.140858,0.147453,0.124879,0.097218,3065000.0,-2.7642512,1.5657271,1.6680926,3.2432802,0.93858904
2016-02-04,0.035515,0.177699,0.188993,0.166143,1.352219,3804200.0,-2.8433378,1.4368333,1.6650618,3.1316378,0.7063249
