Date,Movement_PerC,Open,High,Low,Close,Volume,latent_1,latent_2,latent_3,latent_4,latent_5
2016-03-31,-0.001913,0.126864,0.136266,0.123971,-0.026453,81000.0,-0.23478398,-0.50719166,-6.6576614,1.6724218,1.6091985
2016-03-30,0.037723,0.133346,0.176878,0.133346,0.502603,179700.0,-0.26367885,-0.6711317,-6.3274055,2.310874,1.4942766
2016-03-29,0.020256,0.126439,0.161664,0.125673,0.264526,95600.0,-1.5304666,-1.6963356,-4.406605,2.8826983,0.0021111025
2016-03-28,0.004749,0.127172,0.14179,0.115631,0.061725,98800.0,-2.3815005,-1.7855797,-3.1723979,3.1801841,-0.73710287
2016-03-24,0.013755,0.133316,0.155936,0.130976,0.176351,147700.0,-2.493174,-1.763067,-3.0975468,3.1598496,-0.87558013
2016-03-23,-0.011557,0.136409,0.13718,0.12099,-0.149898,105300.0,-3.3931553,-1.1679873,-3.0237625,2.5786746,-1.5732923
2016-03-22,0.006156,0.134872,0.151938,0.134872,0.079358,131700.0,-2.600817,-2.0376706,-3.5003664,2.6578827,-1.1198936
2016-03-21,-0.003408,0.139508,0.153423,0.130231,-0.044089,336200.0,-3.5020134,-1.4871919,-3.5123813,2.1287189,-1.5038092
2016-03-18,0.0,0.136416,0.148012,0.133323,0.0,249100.0,-3.3060687,-1.6890707,-3.6161406,2.005482,-1.4868371
2016-03-17,-0.002719,0.130242,0.151058,0.130242,-0.035269,116400.0,-3.1409519,-1.6954594,-3.705642,1.9827368,-1.4697042
2016-03-16,0.00068,0.130239,0.137954,0.121752,0.008816,67800.0,-2.406596,-2.0303178,-3.7415845,2.1468902,-1.5412816
2016-03-15,-0.001359,0.136408,0.14026,0.118688,-0.017634,59900.0,-2.2688186,-1.811765,-3.7293818,2.2462847,-1.5110728
2016-03-14,0.004093,0.129455,0.151116,0.12404,0.052905,202700.0,-1.8944058,-1.8314655,-3.6374133,2.365655,-1.4666731
2016-03-11,-0.000682,0.137189,0.143373,0.129458,-0.008818,55600.0,-2.1294959,-1.5436637,-3.3711631,2.311412,-1.7293453
2016-03-10,0.006863,0.136431,0.142659,0.133318,0.088176,78600.0,-1.7265608,-1.4496524,-3.3291986,2.4259045,-1.850234
2016-03-09,-0.008169,0.130236,0.139501,0.121744,-0.10581,51100.0,-2.383278,-1.0421486,-3.177138,2.1919777,-2.0755506
2016-03-08,0.000681,0.131779,0.141822,0.129461,0.008816,87800.0,-1.6832912,-1.5207553,-3.3664482,2.3896682,-1.8134071
2016-03-07,0.008935,0.130199,0.151244,0.130199,0.114629,134900.0,-1.7539897,-1.2176778,-3.4490876,2.2954865,-1.8290929
2016-03-04,-0.008856,0.134096,0.137959,0.1171,-0.114629,148400.0,-2.3477986,-0.6943215,-3.380758,2.0060053,-2.1050382
2016-03-03,-0.001361,0.137954,0.138725,0.119438,-0.017635,78100.0,-1.5650275,-1.1264429,-3.693929,2.0235782,-1.9640816
2016-03-02,-0.006757,0.126434,0.131797,0.07356,-0.088176,246500.0,-1.2211428,-1.1265891,-3.6983812,2.041557,-2.0016685
2016-03-01,0.00339,0.10411,0.141016,0.099497,0.04409,181200.0,-0.56159455,-0.9655033,-3.8986108,2.5321088,-1.5441798
2016-02-29,0.013049,0.139549,0.154348,0.127865,0.167532,116400.0,-0.34484014,-0.909701,-3.7564886,2.9435604,-1.5366685
2016-02-26,-0.007498,0.128685,0.139508,0.1225,-0.096993,33000.0,-0.41607532,-0.7915767,-3.1905468,3.2953112,-1.8637183
2016-02-25,0.021588,0.142784,0.164107,0.128568,0.273346,53600.0,-0.09935629,-0.65921265,-3.0582674,3.4826071,-1.7143847
2016-02-24,0.004899,0.129335,0.146795,0.12616,0.061724,59100.0,-0.56608975,0.28432375,-2.3325408,3.5008676,-2.3509874
2016-02-23,0.0007,0.132508,0.150774,0.131714,0.008817,72300.0,-0.60007113,0.4681834,-2.3991234,3.3004901,-2.4753325
2016-02-22,-0.028572,0.131782,0.155698,0.099379,-0.37034,104000.0,-0.4737234,0.47236532,-2.5020897,3.011208,-2.6714478
2016-02-19,-0.00339,0.128714,0.149474,0.114106,-0.044086,93700.0,0.71955484,-0.1564976,-2.9954543,3.1815004,-2.1490855
2016-02-18,0.012354,0.122421,0.148107,0.122421,0.158715,78900.0,1.3390672,0.20120966,-2.6338787,3.4286072,-2.4458206
2016-02-17,0.012509,0.129368,0.160104,0.128579,0.158716,99400.0,1.3746777,-0.14758521,-1.8606403,3.6249683,-3.0884492
2016-02-16,0.01338,0.130103,0.164445,0.130103,0.167534,79900.0,1.1588924,-0.29805765,-1.1562512,3.6128006,-3.7682662
2016-02-12,0.007092,0.132488,0.149378,0.126053,0.088176,140000.0,0.1513075,0.28236675,-0.7943833,3.3706892,-4.2738714
2016-02-11,-0.01122,0.121372,0.130915,0.113419,-0.14108,114200.0,-0.24895844,1.1737373,-1.0360979,3.2586305,-4.0168486
2016-02-10,-0.001401,0.134891,0.154745,0.126155,-0.017635,71900.0,-0.28922623,1.1705348,-1.5822685,2.9982727,-3.4225147
2016-02-09,-0.009022,0.11993,0.142754,0.115995,-0.11463,97800.0,-0.29117233,1.978828,-2.198854,2.629909,-2.9168348
2016-02-08,-0.016382,0.119388,0.123259,0.099261,-0.211621,92400.0,-0.23954153,2.0634716,-2.6039112,2.1518722,-2.5698211
2016-02-05,-0.008796,0.131794,0.133329,0.117215,-0.11463,68100.0,-0.31245488,1.2561281,-2.9301102,1.8771853,-2.1653266
2016-02-04,-0.019894,0.125072,0.12808,0.107022,-0.264527,193800.0,-0.5099745,0.6149971,-3.0766094,1.5630413,-2.1093752
2016-02-03,-0.009198,0.134096,0.137822,0.118449,-0.123446,106400.0,0.34192818,-0.102418885,-3.420716,1.5361991,-1.8947173
2016-02-02,-0.005229,0.134096,0.137061,0.116307,-0.070541,75800.0,0.921504,-0.031720407,-3.570874,1.7293047,-1.7420254
2016-02-01,-0.001305,0.131135,0.137798,0.11707,-0.017635,44600.0,1.3919251,0.07869983,-3.4526997,2.1090198,-1.7001446
2016-01-29,0.035835,0.139464,0.179337,0.139464,0.467331,196000.0,1.8908832,-0.019196473,-3.0486476,2.4583778,-1.9870812
2016-01-28,0.000677,0.1387,0.145606,0.109542,0.008818,158900.0,1.4563262,-0.45150506,-1.6210049,2.4987574,-3.5645852
2016-01-27,0.007498,0.138735,0.146465,0.120181,0.096994,110900.0,1.7234473,0.5872001,-1.6669077,2.7609746,-3.5225043
2016-01-26,0.008247,0.134096,0.154362,0.130199,0.105811,149700.0,1.8614492,1.2783613,-1.4931669,3.0439386,-3.6844199
2016-01-25,-0.005468,0.137197,0.162003,0.127895,-0.070541,119600.0,1.7745588,1.2922161,-0.9517661,3.2762992,-4.0048084
2016-01-22,0.031008,0.153278,0.190841,0.118911,0.387976,210100.0,1.8105569,2.7230558,-1.2103083,3.1820493,-3.6172996
2016-01-21,0.010684,0.135712,0.16883,0.135712,0.132263,133400.0,1.0288043,4.5951495,-1.0969205,2.8587768,-3.825458
2016-01-20,-0.032392,0.116901,0.123936,0.066879,-0.414428,382700.0,0.2709021,4.511785,-1.0191364,2.5650988,-3.7217867
2016-01-19,-0.02421,0.127232,0.155451,0.099776,-0.317432,202600.0,-0.5611263,2.3610795,-0.79071444,2.4145834,-2.9604607
2016-01-15,-0.01742,0.14057,0.157806,0.109845,-0.23245,200000.0,-0.65668106,0.21269563,-0.54279417,2.3825643,-2.4018621
2016-01-14,0.025132,0.153102,0.192282,0.134665,0.32715,160100.0,-0.3236689,0.10665703,-0.5753858,2.453078,-1.8873563
2016-01-13,-0.011118,0.177506,0.199537,0.128127,-0.146356,249000.0,-1.0548983,0.7746093,-0.32176906,2.325381,-2.3067274
2016-01-12,-0.01482,0.179515,0.182508,0.140597,-0.198012,91600.0,-1.1907103,0.1349039,-0.563349,2.2184112,-1.7734556
2016-01-11,-0.008307,0.174912,0.180108,0.131122,-0.111918,154700.0,-0.94103783,0.069917575,-0.8778137,2.1769705,-1.0862625
2016-01-08,0.020209,0.176697,0.197141,0.166096,0.266885,123500.0,-0.79178524,0.35314983,-1.3373785,2.1213572,-0.47746864
